publishedAt,authorDisplayName,textDisplay,likeCount
2024-07-11T13:40:27Z,@jasminekhr__ofc,"Kak Xaviera hebat bgt bisa survive dinegara org sendirian diumur 15 tahun dan ketika mulai ada rasa ingin menyerah selalu ingat tujuan awal merantau ke korea.Kak Shakira jg baik bgt selalu berpikir positive ke org&#39; yg berprilaku jahat ke dia, aku jdi ngerasa termotivasi dri kak shakira untuk jgn menyalahkan sifat org lain ke kita, kayak aku jdi belajar untuk selalu berintropeksi diri. dan bener kata kak shakira klo mereka jahat ke kita hrs berpikir mungkin dulu kita pernah jahat ke org lain jdi itu imbas atau karma yg kita dapat. Dan buat Kak Sandy dia hebat sie ingin mempresentasikan indonesia ke dunia dengan mengikuti olimpiade tingkat internasional perjuangan nya jg ga mudah effort nya buat ikut oliampde keren poll jujur aja aku ngerasain bgt untuk mencapai sesuatu yg kita mau butuh yg namanya perjuangan yg ga main&#39; untuk merealisasikan nya apalagi klo yg kita ingin capai itu hal yg besar aku aja pengen bgt bisa msk SMA negri yg aku mau tapi gagal karna score aku kurang sampe nangis berhari hari dan skrng aku sadar ya dengan nangis itu ga bisa merubah apa&#39; dan setelah aku tau cerita sandy untuk bisa ikut olimpiade tingkat internasional aku jdi ngerasa effort aku buat msk negri ga ada apa&#39;nya mungkin jg karna perjuangan aku yg masih kurang jdi blm bisa terealisasikan skrng... so buat Kak Sandy Kak Xaviera Kak Shakira Kalian hebat kalian bisa nunjukin klo pendidikan memang sepenting ituu❤❤",0
2024-07-11T13:40:09Z,@putribaina2137,Sandy kenapa disini lucu banget sih ekspresi nya 😂,1
2024-07-11T13:39:57Z,@Salasika123,Pesona cewe pinter,0
2024-07-11T13:39:57Z,@sitimariaagustina8616,Ternyata aku udah lama ngikutin xaviera dichanel ytnya karna beberapa bulan ini udh gak nonton jadi gak ngeuh kalo  itu dia.  Segitu korea dikenal rasis tapi xaviera sama sekali gak pernah kena rasis bahkan temennya semua ngerangkul,0
2024-07-11T13:39:51Z,@itsmeee_61,"KALIAN KEREN POLLL, dan semua Champions COC kalian keren parahhh!!!! Semoga kita semua bisa termotivasi dari kalian, semangat teruss",0
2024-07-11T13:39:28Z,@hanawijaya9998,mantaaaaappppp ❤,0
2024-07-11T13:39:21Z,@its_menadtb,"biasanya ga pernah mau denger dan liat podcast tapi ini saya pantengin sampe akhir woiii because i admire them, they are really cool and great",0
2024-07-11T13:39:07Z,@waipenct9741,Tapi xaviera awalnya jawab Elizabeth harusnya dikurang 5 dulu wkwkkw jadi seri sama sandy,0
2024-07-11T13:39:07Z,@titiksekarsari9495,"2 lawan, si sandy mau ngmng bnyak gk jadinya. tp hebat buat kalian semua, semoga anakku bisa mengikuti jejak kalian. Aamiin",0
2024-07-11T13:38:53Z,@silvaalifiarahmadani4536,Kak shakira positif vibes bangett sukaaa,1
2024-07-11T13:38:29Z,@sarahsusanti1242,"Gak bisa ngewarisin harta tapi pendidikan, persis seperti yang disampaikan oleh ibuku.",4
2024-07-11T13:38:17Z,@firafr1127,Kenapa harus dihujaatt ges ? :(,0
2024-07-11T13:37:39Z,@mayagloria8483,wah ada anaknya apoteker...,1
2024-07-11T13:37:28Z,@sitinjaulauikviralsukses,"Check Khodam, Tulip itu berasal dari Turki bukan Belanda.",1
2024-07-11T13:37:22Z,@Naysaburii,Lgsg ngefans sama xaviera🥲🥲🥲 ada yg Tau ig nya?,1
2024-07-11T13:41:20Z,@ianbagaskara4499,Xavieraaputri,0
2024-07-11T13:37:04Z,@meysaandiniputri8887,humorku sebatas bang densu bilang &quot;itu salah khodam lo&quot;😭😭,0
2024-07-11T13:36:59Z,@radiulprinting6332,btw beasiswanya pakai KIP ga? atau bikin dulu surat tidak mampu dari desa 😂😂,0
2024-07-11T13:36:31Z,@zakiyatulaziziyah247,SERUUU POSITIFFF VIBEEE ABIISSSS❤,0
2024-07-11T13:36:30Z,@haafizchanel5000,Siapa yg sama denger nya tas mahal<br>Bukan tajmahal 😅,1
2024-07-11T13:36:26Z,@Edrismon,Sangat termotivasi berkat acara coc,0
2024-07-11T13:36:09Z,@sopiyanaa8239,Kata oranh tua kalo jidatnyaa  lebar  cerdas 😭,1
2024-07-11T13:36:06Z,@adenuraini9341,"Karna kalian, aku sebagai newmom pengen banget ngusahain pendidikan, minat hobi anak yg baik, ngedukung semua hal&quot; positif buat anak ... Thank u❤",4
2024-07-11T13:35:44Z,@watull8431,"Sandy baik bngt sama Xaviera, you all the best",0
2024-07-11T13:35:26Z,@nii.isaaaa,Xaviera growth mindset bgt njai kereeennn❤,0
2024-07-11T13:35:13Z,@najwaanisahsukma2723,Thariq haji 😂😂😂,0
2024-07-11T13:35:13Z,@karyawanwfh2350,Banyak kan orang indo yg pinter dan jago. Ayo semua yg hebat² di up. Biar jd role model anak muda yg bagus. Bukan yg banyak gimmick,6
2024-07-11T13:34:45Z,@dhedysaepulloh7562,Betul mamah ku juga gitu bilang nya pendidikan lebih penting,0
2024-07-11T13:34:35Z,@indahkurniawati4981,"kalau sekarang aku ga bisa seperti mereka, mudah mudahan anak-anak ku bisa seperti mereka",0
2024-07-11T13:34:13Z,@nilam0411,wow keren trending 1 ❤ pembahasan berbobot menarik memotivasi kita semua 🤲🏻,0
2024-07-11T13:34:09Z,@user-ug5gp9ci4k,"Suka bgt anak pinter2 ini,ngomongnya asli indonesia,gak sok ingres",1
2024-07-11T13:34:06Z,@nurqalbi5019,sandy dan xaviera calon menkominfo masa depan,0
2024-07-11T13:33:58Z,@mayakomarayanti8447,Bangga sama orang-orang pinter kaya mereka,0
2024-07-11T13:33:56Z,@BundaGuruTV,59 menit kok berasa kurang ya liatin mereka 😂,0
2024-07-11T13:33:29Z,@lisayunita30,Seru banget😂,0
2024-07-11T13:33:24Z,@Jonhotmanalu,Yang berhasil bukan hanya orang pintar 😊,0
2024-07-11T13:32:57Z,@syafiraabigail7914,"Ya allah mudah2an anak gue pinter thank you ruang guru bisa memberikan tontonan yg mendidik, and thank you densu.. telah mengundang anak2 ini 🫰🏼",0
2024-07-11T13:32:48Z,@tiarasanny9509,Seruu❤,0
2024-07-11T13:32:47Z,@novitaromadhani8845,Positive vibesnya nembus layaar,0
2024-07-11T13:32:44Z,@indahkurniawati4981,"you are blessed, guys.. yang begini yang bikin iri",0
2024-07-11T13:32:26Z,@R_z07,Orang tua adalah salah satu fondasi terkuat menghasilkan generasi cerdas,0
2024-07-11T13:32:22Z,@MuhammadLutfi-vp3de,"nah gini bang den, kontennya banyakin orang2 yang bawa impact p[ositive buat masyarakat",0
2024-07-11T13:31:52Z,@riananovianti5101,❤❤❤,0
2024-07-11T13:31:29Z,@its_menadtb,barusan liat instastory nya Sandy katanya dia bad mood karena rambut nya kaya tirai gtu ya Allah wkwk,0
2024-07-11T13:30:29Z,@mitayulianti3722,Jiwa ambis ku sebagai emak merontaa yaaa padahal anakku masih 2 tahun,0
2024-07-11T13:30:27Z,@syifaukasyah33,"saran gw sih densu kuasai topik obrolan dulu sih sebelum mengundang narasumber, kelihatan sekali kalo ga ngikutin aktivitas mereka sehingga kelabakan ngobrolnya",0
2024-07-11T13:30:28Z,@xmiua228,Salting+gemes+lucu+ngakak liat mereka apalagi Sandy xaviera,1
2024-07-11T13:30:21Z,@muhammadfahim2087,shakira udah lulusin 15 scopus gilaa...,0
2024-07-11T13:30:21Z,@lifeafter-kq3uz,"dr podcast ini saya tahu yg kalah team kenji di epesode 5,wkwkwkwkwkw",1
2024-07-11T13:30:19Z,@windnlf,Aaaa sukaa bgt anak muda dikasih panggung buat ngomongin prestasi gini ❤❤,0
2024-07-11T13:29:58Z,@briantorpedo9758,Bunga tulip itu berasal dari Turkiye bukan Ducth,0
2024-07-11T13:28:56Z,@waipenct9741,"Belum selesai soal, udah dijawab",0
2024-07-11T13:28:47Z,@dara4989,KERENNNN BNGTTTT KALIAN ❤❤❤,0
2024-07-11T13:28:33Z,@MarlianaAchmad,Shakira mukanya full senyum. Kek adem teduh liatnya,0
2024-07-11T13:28:13Z,@GilangAtmajjaa,Up,0
2024-07-11T13:28:11Z,@ayyafauzan8835,Ya Allah pengen circle nya kaya mereka semua amin....,0
2024-07-11T13:28:05Z,@henodianprakoso6225,itu yg pintar pintar yg bego&quot;&quot; kek kita ya cek kodamm,1
2024-07-11T13:27:15Z,@aamamaliah1532,Gak expect bakal ada game juga 😅,0
2024-07-11T13:27:10Z,@santisyawali3650,Sandy cakep😊,0
2024-07-11T13:26:52Z,@gunrasis,Ntar jadi presiden,0
2024-07-11T13:26:37Z,@DyahayuPutri-bi6cj,kan kan kalo sedih liat ini makin kejer kan,0
2024-07-11T13:26:20Z,@ikalulitasari3422,undang maxwelll sama axelll,0
2024-07-11T13:26:14Z,@restuwindaa,Anak2 keren,0
2024-07-11T13:26:11Z,@haiapakabar,Keren² mereka,0
2024-07-11T13:25:44Z,@muhammadrikofauzan6788,Jadi gimana pilih pendidikan gratis atau tetap makan gratis?,0
2024-07-11T13:30:56Z,@stanleysutandy3991,Untuk yg keuangan buruk pasti milih makan gratis<br>Klo yg cerdas pasti milih pendidikan gratis,0
2024-07-11T13:25:00Z,@Sulicahyalestari,Yang kaya gini nih yg seharusnya VIRAL biar bisa jdi contoh pemuda bangsa indonesia 🎉🎉🎉🎉🎉❤,2
2024-07-11T13:24:40Z,@dedisetiadi2999,"Harusnya sekalian undang fajar sadboy bang, ekpresinya beliau bisa sebagai refresentasi ekpresi kita saat nontonin mereka",1
2024-07-11T13:24:40Z,@herjunoo,Bunga Tulip berasal dari Turki guys. Bukan Belanda yaa p,0
2024-07-11T13:24:15Z,@yebbeunamja5855,baru pertama liat podcast lo ini. gara2 ada mereka,0
2024-07-11T13:24:07Z,@graciahalim7371,"Kalian bertiga keren banget huaa, semoga aku bisa jadi sepintar kalian, semandiri kalian, bisa termotivasi karena kalian huaa",0
2024-07-11T13:23:43Z,@suviamri6682,"buset ,kalo orang pinter enak banget di dengerin",0
2024-07-11T13:23:38Z,@fatmakim8560,"Ka Xaviera ngomongnya menegaskan/powerfull tapi enak dipahami dan cewek berprinsip banget<br><br>Ka Shakira ngomongnya adem banget and menyentuh banget<br><br>Ka Sandy cowok disiplin banget. <br><br>pokoknya mereka itu bijak banget, dari omongan aja buktiin bahwa BERPENDIDIKAN,bukan cuma belajar, berpengetahuan tapi perilaku dan perbuatannya juga positif.. Mereka positif vibes banget, bukan cuma enak dipandang, di denger tp enak dipahami dan jadi penginspirasi banget❤.. thnks ka deny udah undang mereka ke podcast ini🤗",4
2024-07-11T13:23:34Z,@oscaroasis1737,Trending 1 cuk,0
2024-07-11T13:23:08Z,@fahmawatilita3044,Sandy seumuranku ya allah 😭,0
2024-07-11T13:23:04Z,@sakura-eg7ft,Knp coc gak tranding di YouTube yaah,0
2024-07-11T13:22:53Z,@UknowRohman782,Jangan sampai kalian ngutang ke mbak Xaviera cewek paling cantik nanti dia ingat sampe tujuh keturunan 🗿,0
2024-07-11T13:22:34Z,@sitinjaulauikviralsukses,Sakhira menerapkan ilmu LOA atau The Secret yah,0
2024-07-11T13:22:10Z,@aguswahyudi5787,Shakira said: bumi itu menyerap kata kata... <br><br>Selalu perkatakan kata kata positif. <br><br>Hmm jd ingat pesan pendetaku pas khutbah di gereja: bahwa kata itu memiliki &quot;kuasa&quot;..,0
2024-07-11T13:21:40Z,@mantapguys2687,Kata sandy xaviera yg jawab,0
2024-07-11T13:21:12Z,@faryimnida,GAMENYA SERU OM DEENN 💦,0
2024-07-11T13:21:08Z,@LailatulMunifah2,Knp COC baru muncul pas aku smt 6  wkwkw baru semangat buat ambis :),0
2024-07-11T13:20:31Z,@user-iy5sr2wx8t,Pengen tau dari POV orang tua nya,0
2024-07-11T13:20:24Z,@fitrayaniali6021,Keren,0
2024-07-11T13:19:57Z,@1dkameliapraudita684,"Nonton ini banyak pelajaran yang aku serap, makasih bang deny",0
2024-07-11T13:19:44Z,@alviatunnikmah5442,"Sandyyy mukamu tertekan bgt, gegara helm ojol😭😭😭😭ke gntengan dan kiyowokmu ttpp mancarr",0
2024-07-11T13:19:06Z,@globalelite1668,Mail emang paling pinter ngitung,0
2024-07-11T13:18:51Z,@rivanianggraeni-nl8vj,yg dapet point paling banyak pun tidak mengacu akan menang kedepannya ko😍,0
2024-07-11T13:18:48Z,@riafathonah9226,"Kerenn Ihh, Penasaran Bgmna Parenting Orang Tuanya 🥰🥰",0
2024-07-11T13:18:34Z,@maulidasss,Maa syaa allah keren,0
2024-07-11T13:18:11Z,@niasuci7137,TIBA TIBA BGT THORIQ HAJI😭,0
2024-07-11T13:17:51Z,@atisriyanti0409,Lope you Xaviera❤❤,0
2024-07-11T13:17:47Z,@gbrielllhere,Spontan bgt anjir ashiaappp😭😭,0
2024-07-11T13:17:42Z,@happychannel9752,"Ini baru mantap,.penerus generasi sukses 👍👍",0
2024-07-11T13:17:22Z,@trihafnan9697,JosHT 🇮🇩💪👍,0
2024-07-11T13:16:55Z,@151btv,Sebuah tantangan untuk bang densu.berani gak undang pegisetiawan????<br>Yang setujuh.rameinlah....,0
2024-07-11T13:16:53Z,@muhammadfazri3105,Xaviera iloveyou,1
2024-07-11T13:16:52Z,@nurrohmah6480,High value,0
2024-07-11T13:16:14Z,@Fitrian1993,15 tahun udah kuliah dikorea merantau 1000 👍 buat kamu,0
2024-07-11T13:16:07Z,@farhanwebinar2778,Sangatt berkelazzzz❤️‍🔥,0
2024-07-11T13:15:54Z,@jokoaffandy4790,"mohon info nya kak, nonton nya dimana? 🙏🙏🙏",0
2024-07-11T13:18:03Z,@Leemarkxyz,Kalau untuk coc nya nonton di ytb resmi ruang guru kk,0
2024-07-11T13:21:31Z,@jokoaffandy4790,"@@Leemarkxyz boleh tau ngga, setiap hari apa dan jam brpa nya?",0
2024-07-11T13:15:13Z,@suchan7095,Xaviera enak banget dipandang,0
2024-07-11T13:15:11Z,@Dayubarini27,"kirain Nonton mereka di COC doang yg merinding, disini yg cuman ngobrol tetep merinding jugak , ambisku bergelora🔥",0
2024-07-11T13:15:10Z,@zaynkhalil3564,"Dr awal sampe akhir aq terdistrack sama xaviera. Kaya cantik,pinter, publik speaking bagus, ekspresinya jg lucu,",1
2024-07-11T13:15:03Z,@pasambunania1121,Seruuu bangett🎉🎉❤,0
2024-07-11T13:15:01Z,@misnanmisnan1838,Merinding,0
2024-07-11T13:14:45Z,@kangguruofficial7960,Enak ya kalo guest star nya anak2 muda pinter....,0
2024-07-11T13:14:38Z,@irnawati9873,MasyaAllah ❤❤❤ Semoga anak²ku juga bisa membanggakan ayah bundanya dan nnti bisa bermanfaat bagi sekitar❤ Aamiin,0
2024-07-11T13:14:28Z,@ryluddofficial2799,Trending 1 weee,0
2024-07-11T13:14:01Z,@mafrinkaamelia5975,"densu pinter bgt, lg booming langsung di upload😊😊",0
2024-07-11T13:13:12Z,@rezadzofficial7524,Maantappp Trending 1 oyyyy🔥🔥,1
2024-07-11T13:13:05Z,@masandi9891,yang pada ngehujat itu IQ nya berapa gilak emang jahil bet jarinya😢,0
2024-07-11T13:13:03Z,@indraaisk,"“Jika rencanamu tidak berjalan sesuai ekspektasi, maka ganti rencana tersebut, jangan Tujuannya, tetap fokus dgn tujuan kita.” 😊",55
2024-07-11T13:12:53Z,@Ninie-w4y,"Kak shakira kok kaya ada cahaya cahaya nya gitu ya, efek cahaya atau gimana nih?",0
2024-07-11T13:12:27Z,@ekawijayanti3296,nyesel banget dulu pas sekolah belajar santai ga ambis2 amat,1
2024-07-11T13:12:00Z,@sunartilatief4830,"Maasyaa Allah luar biasa bgttt udah undang para jagoan dari COC.. selanjutnya kak Denny boleh bgtt undang Axel, Kevin, Nabil, chris juga, mereka semuanya jg keren2 bgtt🤩👏👏",0
2024-07-11T13:11:51Z,@tryayupatmawati2895,"Trending 1 ga tuh, keren memang COC❤",0
2024-07-11T13:11:47Z,@Ajofisqy,No pain no gain!<br>Dibalik pencapaian mreka trnyata udh byk yg dilewatin apalagi xaviera,0
2024-07-11T13:11:43Z,@tiensutrisnowati8369,Walaupun masa udah lewat nih😄 karena sudah masuk usia ibu2.. Aku tuh nonton coc pas istirahat kerja.. Kalian mantap,0
2024-07-11T13:10:52Z,@mudrikahsetiyani2513,Kalau kita gak ada disana. Anak kita yang harus disana,1
2024-07-11T13:10:29Z,@kimmyagustin1343,Seru bangettttttt,0
2024-07-11T13:10:19Z,@Nafiza-rn2ct,"Seneng bgt dg anak muda yg kek gini, biar bisa jadi contoh buat anak muda yg lain ...salut utk mereka ber3 dan jg utk Bang Denny",1
2024-07-11T13:10:13Z,@diannayakristina8002,keren sih… semoga semua anak-anakku bisa sepintar&amp; sehebat mereka❤😊,0
2024-07-11T13:09:43Z,@megasitiaisyah9394,AAAKK SERUW BGTT,0
2024-07-11T13:09:32Z,@Muhammad-578,"Podcast yg isinya positive banget, setiap kata motivasi semua❤️",1
2024-07-11T13:09:28Z,@ummiluthfia,MasyaAllah....ni anak2 pinter2 banget ya...,0
2024-07-11T13:09:22Z,@Tyastcw,Huaaa luvv bangett,0
2024-07-11T13:09:21Z,@FatinFujoshiqiaLubis,Akhirnya trending 1 juga congratss.. soalnya udah ngarepin banget video CLASH OF CHAMPIONS masuk jejeran trending juga tapi entahlah algoritma youtube yang agak-agak atau ada kendala di akun youtube ruang guru-nya akhirnya mereka mendspatkan posisinya Trending 1 they deserve all of this.. Keep going and continue to inspire many people,0
2024-07-11T13:08:54Z,@kintankurniawati5460,Sumpah seruu bangettttt,0
2024-07-11T13:08:44Z,@kikiaryani6119,Bangga bgt sama mereka ❤ sehat selalu masa depan bangsa 🎉🎉🎉,0
2024-07-11T13:07:52Z,@lutficell1806,MasyaAllah,0
2024-07-11T13:07:34Z,@arsyasryilm,BANG UDAH BENER INI BEGINI NGUNDANGNYA❤😂😂😂 BANYAKIN YAAAHH SUKSES BANG DENSU,0
2024-07-11T13:06:44Z,@yourchingu6189,Shakira sepanjang video &quot;😊😄&quot;<br>Gemesss bangett xixi,0
2024-07-11T13:06:44Z,@ashasakinah8443,"Shakira keren bgtt, agamis, beradab dan bijaksana. Kebanyakan orang pinter songong",0
2024-07-11T13:06:26Z,@tldian,Terseruuuuu🎉,0
2024-07-11T13:05:59Z,@sarahrufaidah3437,Shakira kenalin sama ortumu dong mau belajar ilmu parentingnya nih ❤❤,1
2024-07-11T13:05:48Z,@ratnaputriernawati2853,Ngeliat mereka gue kayaa cuma jadi remah2 hidup di dunia 😂,0
2024-07-11T13:05:18Z,@baball-w3m,seru bgt anjer 😭😭😭😭🙏🏻🙏🏻,0
2024-07-11T13:05:18Z,@Ny.foerza03,kata² yg bikin air mata keluar...,0
2024-07-11T13:05:01Z,@woonga3062,"KALIAN SEMUA KEREN. ORANGTUA KALIAN SEMUA KEREN2😊 di usia sy skrg, berharap bisa menjadi ortu yg bisa mencetak generasi Keren sprti kalian",1
2024-07-11T13:04:57Z,@user-tr9om7uq1p,INTINYA BACKGROUND KELUARGA YG BAIK ☺️,1
2024-07-11T13:05:38Z,@onlymalvern,bener,0
2024-07-11T13:02:34Z,@LathifaAzzahara,Pengen banget jadi kayak mereka,0
2024-07-11T13:02:22Z,@chocolate_xinyu,Kak xaviera gemesss mood nya gampang berubah,0
2024-07-11T13:02:13Z,@FaturRahman-t2d,Blm cukup satu hari udah 2 juta penonton aja bisa di asumsikan bahwa ternyata banyak juga yang termotivasi sama mereka jgn pernah menghujat gen z ya guys karna kami ini terbentuk oleh zaman kami sendiri secara survive sendiri harus ke mana untuk menuju kesuksesan masing²,10
2024-07-11T13:01:41Z,@maarrxo,baru tau kalo sandy orang cirebon karena liat sg nya JEH😂,0
2024-07-11T13:01:18Z,@widyastuti4178,"makasih udah undang mereka ,seru bgt nontonnya ..👍",0
2024-07-11T13:00:55Z,@Afranieee,Good bangetsss❤,0
2024-07-11T13:00:26Z,@naispatmawati2516,Aku mikirnya xaviera sama sandy nilai smaa 70 hihhi,0
2024-07-11T13:00:23Z,@deviagustin6437,Anjaaayyy trending no 1 🎉,0
2024-07-11T13:00:18Z,@dadanywr7195,yaahhh well ga di ajak hhhahhahaha,0
2024-07-11T13:00:01Z,@anissanjaya6595,Ga ada kevin.,0
2024-07-11T12:59:40Z,@diankisdayani4077,Bang densu tadi nanya Sandy dari cirebon?,0
2024-07-11T12:59:20Z,@dsrcourse9407,Entah knp aku nonton ini smp hbs sambil senyum dan mata berkaca2 ❤❤❤ saking positive aura nya kalian bertiga begitu memancar,0
2024-07-11T12:59:16Z,@nurwajida5782,Wih MasyaAllah tabarakallah  pacarnya reka sangat menginspirasi semoga jodoh yah🤗,1
2024-07-11T12:59:01Z,@nurwajida5782,Wih MasyaAllah tabarakallah  pacarnya reka sangat menginspirasi semoga jodoh yah🤗,1
2024-07-11T13:01:28Z,@rekaniuwa8828,Gak bisa berkata kata hahahahha seneng bnget emang😂😂😂,0
2024-07-11T12:58:48Z,@Kucinglucu-ji9be,"Ngakak bgt pas kuis , bel nya &quot;thoriq haji&quot; 🤣🤣🤣",1
2024-07-11T12:58:46Z,@nurwajida5782,Wih MasyaAllah tabarakallah  pacarnya reka sangat menginspirasi semoga jodoh yah🤗,1
2024-07-11T12:58:40Z,@nabilanindia,"shakira keliatan dari awal dewasa banget, bener bener vibes nya kek kakak perempuan 👌🏻",0
2024-07-11T12:58:32Z,@user-vw2jt6ul2l,Profil mereka keren bgt 👍,0
2024-07-11T12:58:25Z,@arinUlya-z6d,sandy😂😂😂😂 torik haji 2 bulan anjirlahhh😂😂😂,0
2024-07-11T12:58:12Z,@sarahrufaidah3437,Sangat² menginspirasi sumpah bintang tamunya keren² bgt ❤❤,0
2024-07-11T12:58:11Z,@mataairuntukindonesiasehat7000,Alhamdulillah bisa trending 1,0
2024-07-11T12:57:54Z,@217Ade,"Episode ter-positif Lu, Bang Densu",0
2024-07-11T12:57:34Z,@dikakurnia5301,"Ortu dan ibu tiri ku pernah bilang &quot;ngapain kuliah tinggi tinggi nanti ga balek modal udh tamat smk aja&quot; , jadi aku putusin kuliah sambil kerja di kota orng tanpa sepengetahuan ortu ku. Ketika denger kata sandy &quot;ortunya spend buat anaknya ikut olimp &quot; keren banget sih",0
2024-07-11T12:57:15Z,@Ceyra_cey,"Penting seimbangin dunia dan akhirat, biar tetap tenang dalam hidup walau setiap prosesnya msih ada rasa takut",0
2024-07-11T12:57:01Z,@maliyafinda9263,SHAKIRAA ADALAH KEBERHASILAN DIDOKTRIN FK SEJAK DINI,0
2024-07-11T12:56:54Z,@nurwajida5782,Wih MasyaAllah tabarakallah  pacarnya reka sangat menginspirasi semoga jodoh yah🤗,1
2024-07-11T12:56:51Z,@woonga3062,Shakira keren sekaliii public speaking nyaa,0
2024-07-11T12:56:43Z,@ApitaJuniyarti-ri8bw,"Pengen jadi orang tua yang ngelahirin mereka ber 3, ilmu nya apa ya bisa didik anak kek gini",0
2024-07-11T12:56:39Z,@onnieadaniel8973,Bisa-bisanya Shandy memeperpanjang pass dg kalimat Thoriq Naik Haji 2 bulan 😭😭,0
2024-07-11T12:56:36Z,@muza165,Pangil hanif bang,0
2024-07-11T12:56:29Z,@youtubeme7633,Wih MasyaAllah tabarakallah  pacarnya reka sangat menginspirasi semoga jodoh yah🤗,0
2024-07-11T12:56:23Z,@tamharnaid,keren banget ini.  sering- sering bg densu,0
2024-07-11T12:56:17Z,@dzikruizzu_8662,&quot;Ndk koslet otamu itu&quot; ngakak😂😂😂,0
2024-07-11T12:56:12Z,@estehh7616,akhirnya aku rebutan bilang Chek Kodam 😂😂,0
2024-07-11T12:56:00Z,@youtubeme7633,Wih MasyaAllah tabarakallah  pacarnya reka sangat menginspirasi semoga jodoh yah🤗,1
2024-07-11T12:59:32Z,@rekaniuwa8828,Hahahaha bisa aja lu tar😂 aamiinin ye,0
2024-07-11T12:55:35Z,@jufrizalalamsyah7355,Cocok jd presiden,0
2024-07-11T13:02:24Z,@4ccelform,Mending Gibran Ama Kaesang sih,0
2024-07-11T12:55:08Z,@janenj3507,"&quot;tas mahal&quot;, saya juga mikirnya gitu",0
2024-07-11T12:55:07Z,@FerdinandAkbarDanoPA,"Podcast terbaik 2024✨,,banyak ilmu dan sudut pandang yg terbuka dari melihat mereka,harapan kedepannya yg seperti mereka yg ditampilkan dan dikasih panggung",0
2024-07-11T12:55:03Z,@milkyjuice7357,Orang pintar ngomongnya aja beda yaa,1
2024-07-11T13:02:57Z,@4ccelform,Masih pintaran Gibran dan Kaesang sih,0
2024-07-11T13:33:22Z,@milkyjuice7357,​@@4ccelform out of the box,0
2024-07-11T12:54:38Z,@andisigalingging7869,"Parah ini kameranya, giliran xafira aja di zoom wkwk",0
2024-07-11T12:54:31Z,@Aulia08-sw7mp,sukaaaa❤❤ banget konten nya ❤❤❤❤,0
2024-07-11T12:54:30Z,@syarahhijriah3766,Seruuuu bgtttt!!!,0
2024-07-11T12:54:14Z,@OtriSuwanti,buset ada calon istri aing xaviera,0
2024-07-11T12:54:10Z,@ekkyryan7118,Belum 24 jam uda 2 jutaan yg nonton😭,0
